0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
442.8571428571429,442.8571428571429,442.8571428571429,442.8571428571429,442.8571428571429,442.8571428571429,442.8571428571429,442.8571428571429,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286
271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429
485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714
314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429
671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143
771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714
428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717
242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,328.57142857142856,328.57142857142856,328.57142857142856,328.57142857142856,328.57142857142856,328.57142857142856,328.57142857142856,328.57142857142856,328.57142857142856,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143
700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0
471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,200.0,200.0,200.0,200.0,200.0,200.0,200.0
357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,100.0
800.0,800.0,800.0,800.0,800.0,800.0,414.2857142857143,414.2857142857143,414.2857142857143,414.2857142857143,414.2857142857143,414.2857142857143,414.2857142857143,414.2857142857143,414.2857142857143,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714
657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433,314.28571428571433
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144,271.42857142857144
342.8571428571429,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
471.42857142857144,471.42857142857144,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286
371.42857142857144,371.42857142857144,371.42857142857144,371.42857142857144,371.42857142857144,371.42857142857144,371.42857142857144,371.42857142857144,371.42857142857144,371.42857142857144,371.42857142857144,371.42857142857144,371.42857142857144,371.42857142857144,371.42857142857144,371.42857142857144,585.7142857142858,585.7142857142858,585.7142857142858,585.7142857142858,585.7142857142858,585.7142857142858,585.7142857142858,585.7142857142858,585.7142857142858,585.7142857142858,585.7142857142858,585.7142857142858,585.7142857142858,585.7142857142858
128.57142857142858,128.57142857142858,128.57142857142858,128.57142857142858,128.57142857142858,128.57142857142858,128.57142857142858,128.57142857142858,128.57142857142858,128.57142857142858,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,114.28571428571429,114.28571428571429,114.28571428571429,114.28571428571429,114.28571428571429,114.28571428571429,114.28571428571429,114.28571428571429,114.28571428571429,114.28571428571429
257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,257.1428571428571,100.0,100.0,100.0,100.0,100.0,100.0,100.0
671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,457.14285714285717,457.14285714285717,457.14285714285717,457.14285714285717,457.14285714285717,457.14285714285717
514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,514.2857142857143,585.7142857142858,585.7142857142858,585.7142857142858,585.7142857142858,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
642.8571428571429,642.8571428571429,642.8571428571429,642.8571428571429,642.8571428571429,642.8571428571429,642.8571428571429,642.8571428571429,642.8571428571429,642.8571428571429,642.8571428571429,642.8571428571429,642.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144,471.42857142857144
628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286
300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143
142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286
214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286,628.5714285714286
671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714
328.57142857142856,328.57142857142856,328.57142857142856,328.57142857142856,328.57142857142856,328.57142857142856,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857
614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143
528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143
242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286
757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714,671.4285714285714
214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,214.28571428571428,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144
771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,771.4285714285714,385.7142857142857,385.7142857142857,385.7142857142857,385.7142857142857,385.7142857142857,385.7142857142857,385.7142857142857,385.7142857142857,385.7142857142857,385.7142857142857,385.7142857142857,385.7142857142857,385.7142857142857,385.7142857142857,385.7142857142857,385.7142857142857,228.57142857142858,228.57142857142858,228.57142857142858
400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857,485.7142857142857
171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287
557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571,557.1428571428571
200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,171.42857142857144,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,200.0,200.0,200.0,200.0,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286,428.5714285714286
714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143
571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714,571.4285714285714
614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143,614.2857142857143
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717,357.14285714285717
157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,157.14285714285714,742.8571428571429,742.8571428571429,742.8571428571429,742.8571428571429,742.8571428571429,742.8571428571429,742.8571428571429,742.8571428571429,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429,542.8571428571429
200.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572
242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,242.85714285714286,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,657.1428571428572,728.5714285714286,728.5714285714286,728.5714285714286,728.5714285714286,728.5714285714286,728.5714285714286,728.5714285714286,728.5714285714286,728.5714285714286,728.5714285714286,728.5714285714286,728.5714285714286,728.5714285714286
528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,285.7142857142857,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572,757.1428571428572
528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287,528.5714285714287
